step,t_obs,t_cmd,dt,pos_base,pos_shoulder,pos_elbow,pos_wrist,pos_roll,pos_gripper,cmd_base,cmd_shoulder,cmd_elbow,cmd_wrist,cmd_roll,cmd_gripper,sent_base,sent_shoulder,sent_elbow,sent_wrist,sent_roll,sent_gripper,velraw_base,velraw_shoulder,velraw_elbow,velraw_wrist,velraw_roll,velraw_gripper,chunk_start
48,1787663306.5633,1787663306.5633,0.05101,-0.121184,-0.184078,1.972699,0.167204,0.156466,-0.067495,-0.388847,-0.149546,1.899852,0.790784,0.181794,0.502396,-0.388847,-0.149546,1.899852,0.790784,0.181794,0.502396,,,,,,,0
49,1787663306.6003,1787663306.6003,0.037,-0.139592,-0.170272,1.917476,0.260777,0.171806,-0.073631,-0.554551,-0.276901,1.760226,0.651158,0.042167,0.419527,-0.554551,-0.276901,1.760226,0.651158,0.042167,0.419527,,,,,,,0
50,1787663306.6513,1787663306.6513,0.05099,-0.188680,-0.162602,1.849981,0.395767,0.177942,0.090505,-0.450206,-0.121934,1.899852,0.790784,0.181794,0.612842,-0.450206,-0.121934,1.899852,0.790784,0.181794,0.612842,,,,,,,0
51,1787663306.7173,1787663306.7173,0.06601,-0.283786,-0.162602,1.797825,0.541495,0.177942,0.389631,-0.623580,-0.258493,1.760226,0.651158,0.042167,0.477818,-0.623580,-0.258493,1.760226,0.651158,0.042167,0.477818,,,,,,,0
52,1787663306.7553,1787663306.7553,0.03799,-0.345146,-0.167204,1.782486,0.608990,0.156466,0.461728,-0.497760,-0.112731,1.899852,0.790784,0.181794,0.618978,-0.497760,-0.112731,1.899852,0.790784,0.181794,0.618978,,,,,,,0
53,1787663306.8073,1787663306.8073,0.05201,-0.429515,-0.176408,1.780952,0.684155,0.138058,0.612058,-0.643522,-0.241619,1.760226,0.652692,0.040633,0.479352,-0.643522,-0.241619,1.760226,0.652692,0.040633,0.479352,,,,,,,0
54,1787663306.8723,1787663306.8723,0.06499,-0.513884,-0.185612,1.796292,0.751651,0.131922,0.621262,-0.511566,-0.068245,1.899852,0.792318,0.180260,0.618978,-0.511566,-0.068245,1.899852,0.792318,0.180260,0.618978,,,,,,,0
55,1787663306.9103,1787663306.9103,0.03802,-0.549165,-0.185612,1.817767,0.773126,0.134990,0.616660,-0.651192,-0.180260,1.760226,0.652692,0.037565,0.479352,-0.651192,-0.180260,1.760226,0.652692,0.037565,0.479352,,,,,,,0
56,1787663306.9613,1787663306.9613,0.051,-0.598253,-0.185612,1.846913,0.785398,0.144194,0.487806,-0.511566,-0.023760,1.899852,0.792318,0.164920,0.618978,-0.511566,-0.023760,1.899852,0.792318,0.164920,0.618978,,,,,,,0
57,1787663307.0273,1787663307.0273,0.066,-0.635068,-0.185612,1.860719,0.783864,0.144194,0.475534,-0.651192,-0.128104,1.760226,0.652692,-0.031464,0.479352,-0.651192,-0.128104,1.760226,0.652692,-0.031464,0.479352,,,,,,,0
58,1787663307.0643,1787663307.0643,0.03701,-0.641204,-0.174874,1.862253,0.774660,0.125786,0.484738,-0.511566,0.032998,1.899852,0.792318,0.060609,0.618978,-0.511566,0.032998,1.899852,0.792318,0.060609,0.618978,,,,,,,0
59,1787663307.1163,1787663307.1163,0.05199,-0.639670,-0.147262,1.860719,0.754719,0.110447,0.613592,-0.648124,-0.059075,1.755624,0.646556,-0.217075,0.479352,-0.648124,-0.059075,1.755624,0.646556,-0.217075,0.479352,,,,,,,0
60,1787663307.1523,1787663307.1523,0.03599,-0.624330,-0.122718,1.871457,0.754719,0.101243,0.625864,-0.508498,0.151114,1.870707,0.784648,-0.241585,0.611308,-0.508498,0.151114,1.870707,0.784648,-0.241585,0.611308,,,,,,,1
61,1787663307.2043,1787663307.2043,0.05203,-0.590583,-0.076699,1.891398,0.754719,0.081301,0.625864,-0.648124,0.036032,1.717274,0.645022,-0.433367,0.468614,-0.648124,0.036032,1.717274,0.645022,-0.433367,0.468614,,,,,,,0
62,1787663307.2713,1787663307.2713,0.06697,-0.538427,0.000000,1.905204,0.776194,0.039884,0.602854,-0.508498,0.220143,1.827755,0.783114,-0.371973,0.606706,-0.508498,0.220143,1.827755,0.783114,-0.371973,0.606706,,,,,,,0
63,1787663307.3093,1787663307.3093,0.03801,-0.520019,0.047553,1.896000,0.777728,0.006136,0.605922,-0.648124,0.106595,1.668187,0.643488,-0.548415,0.467080,-0.648124,0.106595,1.668187,0.643488,-0.548415,0.467080,,,,,,,0
64,1787663307.3663,1787663307.3663,0.05699,-0.512350,0.116583,1.866855,0.768524,-0.073631,0.467864,-0.506964,0.296842,1.764862,0.783114,-0.464012,0.606706,-0.506964,0.296842,1.764862,0.783114,-0.464012,0.606706,,,,,,,0
65,1787663307.4043,1787663307.4043,0.03798,-0.512350,0.153398,1.839243,0.756253,-0.133456,0.460194,-0.645056,0.181760,1.602226,0.643488,-0.629716,0.465546,-0.645056,0.181760,1.602226,0.643488,-0.629716,0.465546,,,,,,,0
66,1787663307.4543,1787663307.4543,0.05001,-0.512350,0.199418,1.797825,0.733243,-0.239301,0.463262,-0.503896,0.362803,1.701969,0.783114,-0.529973,0.603639,-0.503896,0.362803,1.701969,0.783114,-0.529973,0.603639,,,,,,,0
67,1787663307.5223,1787663307.5223,0.068,-0.527689,0.245437,1.731864,0.688757,-0.374291,0.478602,-0.643522,0.273799,1.522459,0.643488,-0.704881,0.464012,-0.643522,0.273799,1.522459,0.643488,-0.704881,0.464012,,,,,,,0
68,1787663307.5583,1787663307.5583,0.03601,-0.552233,0.257709,1.691981,0.667282,-0.438719,0.467864,-0.494692,0.456376,1.632940,0.783114,-0.589799,0.603639,-0.494692,0.456376,1.632940,0.783114,-0.589799,0.603639,,,,,,,0
69,1787663307.6103,1787663307.6103,0.052,-0.590583,0.279185,1.642893,0.647340,-0.516952,0.598253,-0.632784,0.359701,1.454964,0.643488,-0.749367,0.464012,-0.632784,0.359701,1.454964,0.643488,-0.749367,0.464012,,,,,,,0
70,1787663307.6763,1787663307.6763,0.06602,-0.619728,0.328272,1.601476,0.645806,-0.602854,0.610524,-0.493158,0.520804,1.580784,0.783114,-0.612808,0.603639,-0.493158,0.520804,1.580784,0.783114,-0.612808,0.603639,,,,,,,0
71,1787663307.7133,1787663307.7133,0.03699,-0.621262,0.366621,1.590738,0.661146,-0.636602,0.598253,-0.632784,0.416459,1.419682,0.643488,-0.753969,0.465546,-0.632784,0.416459,1.419682,0.643488,-0.753969,0.465546,,,,,,,0
72,1787663307.7654,1787663307.7654,0.05202,-0.619728,0.411107,1.576932,0.678020,-0.690291,0.469398,-0.493158,0.574493,1.547037,0.783114,-0.614342,0.605172,-0.493158,0.574493,1.547037,0.783114,-0.614342,0.605172,,,,,,,0
73,1787663307.8043,1787663307.8043,0.03899,-0.619728,0.435651,1.555457,0.682621,-0.719437,0.457126,-0.632784,0.465546,1.392070,0.643488,-0.753969,0.473216,-0.632784,0.465546,1.392070,0.643488,-0.753969,0.473216,,,,,,,0
74,1787663307.8603,1787663307.8603,0.05597,-0.622796,0.463262,1.506369,0.681087,-0.743981,0.478602,-0.493158,0.632784,1.513289,0.783114,-0.614342,0.617444,-0.493158,0.632784,1.513289,0.783114,-0.614342,0.617444,,,,,,,0
75,1787663307.8993,1787663307.8993,0.03901,-0.624330,0.478602,1.475690,0.676486,-0.747049,0.550699,-0.635852,0.529973,1.349119,0.643488,-0.753969,0.477818,-0.635852,0.529973,1.349119,0.643488,-0.753969,0.477818,,,,,,,0
76,1787663307.9563,1787663307.9563,0.057,-0.622796,0.500078,1.431204,0.656544,-0.748583,0.544563,-0.497760,0.695677,1.467270,0.783114,-0.614342,0.618978,-0.497760,0.695677,1.467270,0.783114,-0.614342,0.618978,,,,,,,0
77,1787663307.9943,1787663307.9943,0.03801,-0.621262,0.513884,1.415864,0.648874,-0.748583,0.562971,-0.637386,0.568323,1.315371,0.643488,-0.753969,0.479352,-0.637386,0.568323,1.315371,0.643488,-0.753969,0.479352,,,,,,,0
78,1787663308.0523,1787663308.0523,0.058,-0.621262,0.543029,1.383651,0.647340,-0.742447,0.490874,-0.497760,0.735561,1.435056,0.783114,-0.612808,0.618978,-0.497760,0.735561,1.435056,0.783114,-0.612808,0.618978,,,,,,,0
