step,t_obs,t_cmd,dt,pos_base,pos_shoulder,pos_elbow,pos_wrist,pos_roll,pos_gripper,cmd_base,cmd_shoulder,cmd_elbow,cmd_wrist,cmd_roll,cmd_gripper,sent_base,sent_shoulder,sent_elbow,sent_wrist,sent_roll,sent_gripper,velraw_base,velraw_shoulder,velraw_elbow,velraw_wrist,velraw_roll,velraw_gripper,chunk_start
65,1787663066.7623,1787663066.7623,0.03798,-0.572175,0.116583,1.800893,0.717903,-0.231631,0.543029,-0.575243,0.251573,1.672039,0.713301,-0.559903,0.535359,-0.575243,0.251573,1.672039,0.713301,-0.559903,0.535359,,,,,,,0
66,1787663066.8183,1787663066.8183,0.056,-0.572175,0.162602,1.771748,0.717903,-0.334408,0.543029,-0.573709,0.292990,1.632156,0.713301,-0.599786,0.533825,-0.573709,0.292990,1.632156,0.713301,-0.599786,0.533825,,,,,,,0
67,1787663066.8573,1787663066.8573,0.03901,-0.572175,0.196350,1.744136,0.717903,-0.392699,0.543029,-0.573709,0.343612,1.592272,0.713301,-0.635068,0.533825,-0.573709,0.343612,1.592272,0.713301,-0.635068,0.533825,,,,,,,0
68,1787663066.9093,1787663066.9093,0.052,-0.572175,0.240835,1.708855,0.717903,-0.463262,0.543029,-0.564505,0.386563,1.563126,0.713301,-0.659612,0.533825,-0.564505,0.386563,1.563126,0.713301,-0.659612,0.533825,,,,,,,0
69,1787663066.9753,1787663066.9753,0.06599,-0.572175,0.289922,1.667437,0.717903,-0.546097,0.543029,-0.562971,0.429515,1.524777,0.713301,-0.679554,0.533825,-0.562971,0.429515,1.524777,0.713301,-0.679554,0.533825,,,,,,,0
70,1787663067.0143,1787663067.0143,0.03902,-0.572175,0.320602,1.635224,0.716369,-0.581379,0.543029,-0.562971,0.450990,1.510971,0.713301,-0.682621,0.533825,-0.562971,0.450990,1.510971,0.713301,-0.682621,0.533825,,,,,,,0
71,1787663067.0703,1787663067.0703,0.05601,-0.570641,0.377359,1.593806,0.716369,-0.632000,0.543029,-0.562971,0.486272,1.489495,0.713301,-0.684155,0.535359,-0.562971,0.486272,1.489495,0.713301,-0.684155,0.535359,,,,,,,0
72,1787663067.1083,1787663067.1083,0.03797,-0.569107,0.406505,1.570796,0.716369,-0.655010,0.543029,-0.562971,0.504680,1.477224,0.713301,-0.684155,0.535359,-0.562971,0.504680,1.477224,0.713301,-0.684155,0.535359,,,,,,,0
73,1787663067.1603,1787663067.1603,0.05203,-0.567573,0.444854,1.540117,0.716369,-0.674952,0.543029,-0.562971,0.535359,1.461884,0.713301,-0.684155,0.543029,-0.562971,0.535359,1.461884,0.713301,-0.684155,0.543029,,,,,,,0
74,1787663067.2263,1787663067.2263,0.066,-0.567573,0.486272,1.509437,0.717903,-0.679553,0.543029,-0.562971,0.562971,1.443476,0.713301,-0.684155,0.547631,-0.562971,0.562971,1.443476,0.713301,-0.684155,0.547631,,,,,,,0
75,1787663067.2653,1787663067.2653,0.03898,-0.567573,0.506214,1.494097,0.714835,-0.679553,0.543029,-0.566039,0.599786,1.209493,0.713301,-0.684155,0.547631,-0.566039,0.599786,1.209493,0.713301,-0.684155,0.547631,,,,,,,0
76,1787663067.3213,1787663067.3213,0.05601,-0.567573,0.539961,1.478757,0.716369,-0.679553,0.543029,-0.567573,0.625864,1.188017,0.713301,-0.684155,0.549165,-0.567573,0.625864,1.188017,0.713301,-0.684155,0.549165,,,,,,,0
