step,t_obs,t_cmd,dt,pos_base,pos_shoulder,pos_elbow,pos_wrist,pos_roll,pos_gripper,cmd_base,cmd_shoulder,cmd_elbow,cmd_wrist,cmd_roll,cmd_gripper,sent_base,sent_shoulder,sent_elbow,sent_wrist,sent_roll,sent_gripper,velraw_base,velraw_shoulder,velraw_elbow,velraw_wrist,velraw_roll,velraw_gripper,chunk_start
78,1787663228.3433,1787663228.3433,0.057,-0.562971,0.598253,1.438874,0.713301,-0.682621,0.547631,-0.563210,0.670111,1.369606,0.717664,-0.678258,0.553528,-0.563210,0.670111,1.369606,0.717664,-0.678258,0.553528,,,,,,,0
79,1787663228.4103,1787663228.4103,0.06699,-0.564505,0.638136,1.412796,0.714835,-0.682621,0.547631,-0.571936,0.684394,1.345540,0.708938,-0.686985,0.544802,-0.571936,0.684394,1.345540,0.708938,-0.686985,0.544802,,,,,,,0
80,1787663228.4493,1787663228.4493,0.039,-0.564505,0.648874,1.400524,0.713301,-0.682621,0.547631,-0.563210,0.700791,1.351198,0.717664,-0.676724,0.553528,-0.563210,0.700791,1.351198,0.717664,-0.676724,0.553528,,,,,,,0
81,1787663228.4893,1787663228.4893,0.04,-0.564505,0.662680,1.391321,0.714835,-0.682621,0.547631,-0.571936,0.701268,1.337870,0.708938,-0.685451,0.544802,-0.571936,0.701268,1.337870,0.708938,-0.685451,0.544802,,,,,,,0
82,1787663228.5463,1787663228.5463,0.05701,-0.564505,0.690291,1.372913,0.713301,-0.682621,0.547631,-0.564744,0.726868,1.343529,0.717664,-0.676724,0.553528,-0.564744,0.726868,1.343529,0.717664,-0.676724,0.553528,,,,,,,0
83,1787663228.6023,1787663228.6023,0.05599,-0.564505,0.713301,1.362175,0.713301,-0.681087,0.547631,-0.573470,0.733481,1.334802,0.708938,-0.685451,0.546336,-0.573470,0.733481,1.334802,0.708938,-0.685451,0.546336,,,,,,,0
84,1787663228.6413,1787663228.6413,0.03901,-0.564505,0.720971,1.360641,0.713301,-0.681087,0.547631,-0.564744,0.751412,1.343529,0.717664,-0.676724,0.555062,-0.564744,0.751412,1.343529,0.717664,-0.676724,0.555062,,,,,,,0
85,1787663228.6993,1787663228.6993,0.058,-0.562971,0.733243,1.357573,0.713301,-0.681087,0.547631,-0.573470,0.756491,1.334802,0.708938,-0.685451,0.546336,-0.573470,0.756491,1.334802,0.708938,-0.685451,0.546336,,,,,,,0
86,1787663228.7373,1787663228.7373,0.03799,-0.562971,0.740913,1.349903,0.713301,-0.681087,0.547631,-0.564744,0.771354,1.343529,0.717664,-0.676724,0.555062,-0.564744,0.771354,1.343529,0.717664,-0.676724,0.555062,,,,,,,0
87,1787663228.7943,1787663228.7943,0.057,-0.566039,0.763922,1.348369,0.711767,-0.681087,0.547631,-0.573470,0.767229,1.330200,0.708938,-0.685451,0.546336,-0.573470,0.767229,1.330200,0.708938,-0.685451,0.546336,,,,,,,0
88,1787663228.8503,1787663228.8503,0.05602,-0.566039,0.780796,1.351437,0.716369,-0.681087,0.547631,-0.564744,0.782092,1.334325,0.717664,-0.676724,0.555062,-0.564744,0.782092,1.334325,0.717664,-0.676724,0.555062,,,,,,,0
89,1787663228.8893,1787663228.8893,0.03902,-0.566039,0.786932,1.351437,0.716369,-0.681087,0.547631,-0.576538,0.788705,1.319462,0.708938,-0.685451,0.546336,-0.576538,0.788705,1.319462,0.708938,-0.685451,0.546336,,,,,,,0
90,1787663228.9463,1787663228.9463,0.05697,-0.564505,0.783864,1.346835,0.713301,-0.681087,0.547631,-0.572652,0.806397,1.318746,0.722028,-0.672361,0.559426,-0.572652,0.806397,1.318746,0.722028,-0.672361,0.559426,,,,,,,1
91,1787663229.0023,1787663229.0023,0.05602,-0.566039,0.796136,1.340699,0.708699,-0.679553,0.547631,-0.590105,0.788943,1.289021,0.704574,-0.689814,0.541972,-0.590105,0.788943,1.289021,0.704574,-0.689814,0.541972,,,,,,,0
92,1787663229.0413,1787663229.0413,0.03897,-0.566039,0.803806,1.336097,0.713301,-0.679553,0.547631,-0.572652,0.815601,1.303406,0.722028,-0.672361,0.559426,-0.572652,0.815601,1.303406,0.722028,-0.672361,0.559426,,,,,,,0
93,1787663229.0973,1787663229.0973,0.05601,-0.567573,0.816078,1.333029,0.714835,-0.673418,0.553767,-0.593173,0.808885,1.282885,0.704574,-0.689814,0.541972,-0.593173,0.808885,1.282885,0.704574,-0.689814,0.541972,,,,,,,0
94,1787663229.1363,1787663229.1363,0.039,-0.569107,0.817612,1.325359,0.717903,-0.673418,0.547631,-0.586458,0.829406,1.288067,0.722028,-0.672361,0.559426,-0.586458,0.829406,1.288067,0.722028,-0.672361,0.559426,,,,,,,0
95,1787663229.1983,1787663229.1983,0.06202,-0.575243,0.823748,1.314622,0.710233,-0.673418,0.555301,-0.605445,0.813487,1.267545,0.704574,-0.689814,0.541972,-0.605445,0.813487,1.267545,0.704574,-0.689814,0.541972,,,,,,,0
96,1787663229.2313,1787663229.2313,0.033,-0.576777,0.826816,1.311554,0.714835,-0.676486,0.549165,-0.587992,0.830940,1.284999,0.722028,-0.672361,0.559426,-0.587992,0.830940,1.284999,0.722028,-0.672361,0.559426,,,,,,,0
