step,t_obs,t_cmd,dt,pos_base,pos_shoulder,pos_elbow,pos_wrist,pos_roll,pos_gripper,cmd_base,cmd_shoulder,cmd_elbow,cmd_wrist,cmd_roll,cmd_gripper,sent_base,sent_shoulder,sent_elbow,sent_wrist,sent_roll,sent_gripper,velraw_base,velraw_shoulder,velraw_elbow,velraw_wrist,velraw_roll,velraw_gripper,chunk_start
54,1787663151.8203,1787663151.8203,0.037,-0.512350,-0.179476,1.851515,0.714835,0.118117,0.549165,-0.581379,-0.138058,1.830039,0.722505,0.110447,0.549165,-0.581379,-0.138058,1.830039,0.722505,0.110447,0.549165,,,,,,,0
55,1787663151.8723,1787663151.8723,0.05201,-0.546097,-0.177942,1.851515,0.716369,0.118117,0.549165,-0.581379,-0.110447,1.830039,0.722505,0.107379,0.549165,-0.581379,-0.110447,1.830039,0.722505,0.107379,0.549165,,,,,,,0
56,1787663151.9093,1787663151.9093,0.03699,-0.558369,-0.171806,1.851515,0.717903,0.118117,0.549165,-0.581379,-0.093573,1.830039,0.722505,0.095107,0.549165,-0.581379,-0.093573,1.830039,0.722505,0.095107,0.549165,,,,,,,0
57,1787663151.9603,1787663151.9603,0.051,-0.569107,-0.148796,1.851515,0.719437,0.118117,0.549165,-0.581379,-0.058291,1.830039,0.722505,0.038350,0.549165,-0.581379,-0.058291,1.830039,0.722505,0.038350,0.549165,,,,,,,0
58,1787663152.0273,1787663152.0273,0.067,-0.572175,-0.104311,1.849981,0.719437,0.108913,0.549165,-0.581379,-0.036816,1.830039,0.722505,-0.009204,0.549165,-0.581379,-0.036816,1.830039,0.722505,-0.009204,0.549165,,,,,,,0
59,1787663152.0653,1787663152.0653,0.038,-0.572175,-0.088971,1.849981,0.719437,0.099709,0.549165,-0.578311,0.010738,1.825437,0.716369,-0.147262,0.549165,-0.578311,0.010738,1.825437,0.716369,-0.147262,0.549165,,,,,,,0
60,1787663152.1223,1787663152.1223,0.057,-0.572175,-0.059825,1.849981,0.719437,0.078233,0.549165,-0.578311,0.081301,1.870707,0.714835,-0.311398,0.541495,-0.578311,0.081301,1.870707,0.714835,-0.311398,0.541495,,,,,,,1
61,1787663152.1613,1787663152.1613,0.03899,-0.572175,-0.039884,1.849981,0.719437,0.052155,0.549165,-0.578311,0.105845,1.817987,0.714835,-0.363553,0.538427,-0.578311,0.105845,1.817987,0.714835,-0.363553,0.538427,,,,,,,0
62,1787663152.2193,1787663152.2193,0.058,-0.572175,0.003068,1.845379,0.717903,-0.009204,0.549165,-0.578311,0.150330,1.771618,0.713301,-0.441786,0.536893,-0.578311,0.150330,1.771618,0.713301,-0.441786,0.536893,,,,,,,0
63,1787663152.2563,1787663152.2563,0.037,-0.572175,0.033748,1.845379,0.717903,-0.061359,0.547631,-0.578311,0.176408,1.744053,0.713301,-0.478602,0.536893,-0.578311,0.176408,1.744053,0.713301,-0.478602,0.536893,,,,,,,0
64,1787663152.3073,1787663152.3073,0.05102,-0.572175,0.078233,1.846913,0.717903,-0.151864,0.544563,-0.576777,0.227029,1.697728,0.713301,-0.533825,0.536893,-0.576777,0.227029,1.697728,0.713301,-0.533825,0.536893,,,,,,,0
