phase,t,q_base,q_shoulder,q_elbow,q_wrist,q_roll,q_gripper,tau_base,tau_shoulder,tau_elbow,tau_wrist,tau_roll,tau_gripper
step,0.8536626889999752,0.03834952,0.280718484,2.023320659,0.335941793,0.027611654,-0.01994175041020707,40.0,72.0,40.0,0.0,0.0,nan
step,0.8921866459995726,0.03834952,0.280718484,2.023320659,0.335941793,0.027611654,-0.01994175041020707,40.0,72.0,40.0,0.0,0.0,nan
step,0.9350428930001726,0.03834952,0.280718484,2.023320659,0.335941793,0.027611654,-0.01994175041020707,40.0,72.0,40.0,0.0,0.0,nan
step,0.9681704849999733,0.03834952,0.280718484,2.023320659,0.335941793,0.027611654,-0.01994175041020707,40.0,72.0,40.0,0.0,0.0,nan
step,1.0067432019995977,0.03834952,0.280718484,2.023320659,0.335941793,0.027611654,-0.01994175041020707,40.0,72.0,40.0,0.0,0.0,nan
step,1.0415455649999785,0.03834952,0.280718484,2.023320659,0.335941793,0.027611654,-0.01994175041020707,40.0,72.0,40.0,0.0,0.0,nan
step,1.067674220000299,0.03834952,0.280718484,2.023320659,0.335941793,0.027611654,-0.01994175041020707,40.0,72.0,40.0,0.0,0.0,nan
step,1.1006264569996347,0.03834952,0.280718484,2.023320659,0.335941793,0.027611654,-0.01994175041020707,40.0,72.0,40.0,0.0,0.0,nan
step,1.1393157579996114,0.03834952,0.280718484,2.023320659,0.335941793,0.027611654,-0.01994175041020707,40.0,72.0,40.0,0.0,0.0,nan
step,1.181947420999677,0.03834952,0.280718484,2.023320659,0.335941793,0.027611654,-0.01994175041020707,40.0,72.0,40.0,0.0,0.0,nan
step,1.2150849290001133,0.03834952,0.280718484,2.023320659,0.335941793,0.027611654,-0.01994175041020707,40.0,72.0,40.0,0.0,0.0,nan
step,1.2537050540004202,0.03834952,0.280718484,2.023320659,0.335941793,0.027611654,-0.01994175041020707,40.0,72.0,40.0,0.0,0.0,nan
step,1.2885789989995828,0.03834952,0.280718484,2.023320659,0.335941793,0.027611654,-0.01994175041020707,40.0,72.0,40.0,0.0,0.0,nan
step,1.314420933999827,0.03834952,0.280718484,2.023320659,0.335941793,0.027611654,-0.01994175041020707,40.0,72.0,40.0,0.0,0.0,nan
step,1.3475202429999626,0.03834952,0.280718484,2.023320659,0.335941793,0.027611654,-0.01994175041020707,40.0,72.0,40.0,0.0,0.0,nan
step,1.3860749049999868,0.03834952,0.280718484,2.023320659,0.335941793,0.027611654,-0.01994175041020707,40.0,72.0,40.0,0.0,0.0,nan
step,1.4289417520003553,0.03834952,0.280718484,2.023320659,0.335941793,0.027611654,-0.01994175041020707,40.0,72.0,40.0,0.0,0.0,nan
step,1.4620516900004077,0.03834952,0.280718484,2.023320659,0.335941793,0.027611654,-0.01994175041020707,40.0,72.0,40.0,0.0,0.0,nan
step,1.5007950819999678,0.03834952,0.280718484,2.023320659,0.335941793,0.027611654,-0.01994175041020707,40.0,72.0,40.0,0.0,0.0,nan
step,1.5356362860002264,0.03834952,0.280718484,2.023320659,0.335941793,0.027611654,-0.01994175041020707,40.0,72.0,40.0,0.0,0.0,nan
step,1.5615548039995701,0.03834952,0.280718484,2.023320659,0.335941793,0.027611654,-0.01994175041020707,40.0,72.0,40.0,0.0,0.0,nan
step,1.594656766999833,0.03834952,0.280718484,2.023320659,0.335941793,0.027611654,-0.01994175041020707,40.0,72.0,40.0,0.0,0.0,nan
step,1.6332508929999676,0.03834952,0.280718484,2.023320659,0.335941793,0.027611654,-0.01994175041020707,40.0,72.0,40.0,0.0,0.0,nan
step,1.676023435999923,0.03834952,0.280718484,2.023320659,0.335941793,0.027611654,-0.01994175041020707,40.0,72.0,40.0,0.0,0.0,nan
step,1.7089654239998708,0.03834952,0.280718484,2.023320659,0.335941793,0.027611654,-0.01994175041020707,40.0,72.0,40.0,0.0,0.0,nan
step,1.7475731849999647,0.03834952,0.280718484,2.023320659,0.335941793,0.027611654,-0.01994175041020707,40.0,72.0,40.0,0.0,0.0,nan
step,1.782632471999932,0.03834952,0.280718484,2.023320659,0.335941793,0.027611654,-0.01994175041020707,40.0,72.0,40.0,0.0,0.0,nan
step,1.8084206989997256,0.03834952,0.280718484,2.023320659,0.335941793,0.027611654,-0.01994175041020707,40.0,72.0,40.0,0.0,0.0,nan
step,1.841573175999656,0.03834952,0.280718484,2.023320659,0.335941793,0.027611654,-0.01994175041020707,40.0,72.0,40.0,0.0,0.0,nan
step,1.8801177420000386,0.03834952,0.280718484,2.023320659,0.335941793,0.027611654,-0.01994175041020707,40.0,72.0,40.0,0.0,0.0,nan
step,1.922978036999666,0.03834952,0.280718484,2.023320659,0.335941793,0.027611654,-0.01994175041020707,40.0,72.0,40.0,0.0,0.0,nan
step,1.9561379859997032,0.03834952,0.280718484,2.023320659,0.335941793,0.027611654,-0.01994175041020707,40.0,72.0,40.0,0.0,0.0,nan
step,1.9947606160003488,0.03834952,0.280718484,2.023320659,0.335941793,0.027611654,-0.01994175041020707,40.0,72.0,40.0,0.0,0.0,nan
